6.854	40	6.41	42.8	4.2673	4	4.2673	0.09604	0.447	17.6	396.9	2.98	32				
7.267	40	6.41	49	4.7872	4	4.7872	0.10469	0.447	17.6	389.25	6.05	33.2				
6.826	40	6.41	27.6	4.8628	4	4.8628	0.06127	0.447	17.6	393.45	4.16	33.1				
6.482	40	6.41	32.1	4.1403	4	4.1403	0.07978	0.447	17.6	396.9	7.19	29.1				
6.812	20	3.33	32.2	4.1007	5	4.1007	0.21038	0.4429	14.9	396.9	4.85	35.1				
7.82	20	3.33	64.5	4.6947	5	4.6947	0.03578	0.4429	14.9	387.31	3.76	45.4				
6.968	20	3.33	37.2	5.2447	5	5.2447	0.03705	0.4429	14.9	392.23	4.59	35.4				
7.645	20	3.33	49.7	5.2119	5	5.2119	0.06129	0.4429	14.9	377.07	3.01	46				
7.923	90	1.21	24.8	5.885	1	5.885	0.01501	0.401	13.6	395.52	3.16	50				
7.088	90	2.97	20.8	7.3073	1	7.3073	0.00906	0.4	15.3	394.72	7.85	32.2				
6.453	55	2.25	31.9	7.3073	1	7.3073	0.01096	0.389	15.3	394.72	8.23	22				
6.23	80	1.76	31.5	9.0892	1	9.0892	0.01965	0.385	18.2	341.6	12.93	20.1				
6.209	52.5	5.32	31.3	7.3172	6	7.3172	0.03871	0.405	16.6	396.9	7.14	23.2				
6.315	52.5	5.32	45.6	7.3172	6	7.3172	0.0459	0.405	16.6	396.9	7.6	22.3				
6.565	52.5	5.32	22.9	7.3172	6	7.3172	0.04297	0.405	16.6	371.72	9.51	24.8				
6.861	80	4.95	27.9	5.1167	4	5.1167	0.03502	0.411	19.2	396.9	3.33	28.5				
7.148	80	4.95	27.7	5.1167	4	5.1167	0.07886	0.411	19.2	396.9	3.56	37.3				
6.63	80	4.95	23.4	5.1167	4	5.1167	0.03615	0.411	19.2	396.9	4.7	27.9				
6.127	0	13.92	18.4	5.5027	4	5.5027	0.08265	0.437	16	396.9	8.58	23.9				
6.009	0	13.92	42.3	5.5027	4	5.5027	0.08199	0.437	16	396.9	10.4	21.7				
6.678	0	13.92	31.1	5.9604	4	5.9604	0.12932	0.437	16	396.9	6.27	28.6				
6.549	0	13.92	51	5.9604	4	5.9604	0.05372	0.437	16	392.85	7.39	27.1				
5.79	0	13.92	58	6.32	4	6.32	0.14103	0.437	16	396.9	15.84	20.3				
6.345	70	2.24	20.1	7.8278	5	7.8278	0.06466	0.4	14.8	368.24	4.97	22.5				
7.041	70	2.24	10	7.8278	5	7.8278	0.05561	0.4	14.8	371.58	4.74	29				
6.871	70	2.24	47.4	7.8278	5	7.8278	0.04417	0.4	14.8	390.86	6.07	24.8				
6.59	34	6.09	40.4	5.4917	7	5.4917	0.03537	0.433	16.1	395.75	9.5	22				
6.495	34	6.09	18.4	5.4917	7	5.4917	0.09266	0.433	16.1	383.61	8.67	26.4				
6.982	34	6.09	17.7	5.4917	7	5.4917	0.1	0.433	16.1	390.43	4.86	33.1				
7.236	33	2.18	41.1	4.022	7	4.022	0.05515	0.472	18.4	393.68	6.93	36.1				
6.616	33	2.18	58.1	3.37	7	3.37	0.05479	0.472	18.4	393.36	8.93	28.4				
7.42	33	2.18	71.9	3.0992	7	3.0992	0.07503	0.472	18.4	396.9	6.47	33.4				
6.849	33	2.18	70.3	3.1827	7	3.1827	0.04932	0.472	18.4	396.9	7.53	28.2				
6.635	0	9.9	82.5	3.3175	4	3.3175	0.49298	0.544	18.4	396.9	4.54	22.8				
5.972	0	9.9	76.7	3.1025	4	3.1025	0.3494	0.544	18.4	396.24	9.97	20.3				
4.973	0	9.9	37.8	2.5194	4	2.5194	2.63548	0.544	18.4	350.45	12.64	16.1				
6.122	0	9.9	52.8	2.6403	4	2.6403	0.79041	0.544	18.4	396.9	5.98	22.1				
6.023	0	9.9	90.4	2.834	4	2.834	0.26169	0.544	18.4	396.3	11.72	19.4				
6.266	0	9.9	82.8	3.2628	4	3.2628	0.26938	0.544	18.4	393.39	7.9	21.6				
6.567	0	9.9	87.3	3.6023	4	3.6023	0.3692	0.544	18.4	395.69	9.28	23.8				
5.705	0	9.9	77.7	3.945	4	3.945	0.25356	0.544	18.4	396.42	11.5	16.2				
5.914	0	9.9	83.2	3.9986	4	3.9986	0.31827	0.544	18.4	390.7	18.33	17.8				
5.782	0	9.9	71.7	4.0317	4	4.0317	0.24522	0.544	18.4	396.9	15.94	19.8				
6.382	0	9.9	67.2	3.5325	4	3.5325	0.40202	0.544	18.4	395.21	10.36	23.1				
6.113	0	9.9	58.8	4.0019	4	4.0019	0.47547	0.544	18.4	396.23	12.73	21				
6.426	0	7.38	52.3	4.5404	5	4.5404	0.1676	0.493	19.6	396.9	7.2	23.8				
6.376	0	7.38	54.3	4.5404	5	4.5404	0.18159	0.493	19.6	396.9	6.87	23.1				
6.041	0	7.38	49.9	4.7211	5	4.7211	0.35114	0.493	19.6	396.9	7.7	20.4				
5.708	0	7.38	74.3	4.7211	5	4.7211	0.28392	0.493	19.6	391.13	11.74	18.5				
6.415	0	7.38	40.1	4.7211	5	4.7211	0.34109	0.493	19.6	396.9	6.12	25				
6.431	0	7.38	14.7	5.4159	5	5.4159	0.19186	0.493	19.6	393.68	5.08	24.6				
6.312	0	7.38	28.9	5.4159	5	5.4159	0.30347	0.493	19.6	396.9	6.15	23				
6.083	0	7.38	43.7	5.4159	5	5.4159	0.24103	0.493	19.6	396.9	12.79	22.2				
5.868	0	3.24	25.8	5.2146	4	5.2146	0.06617	0.46	16.9	382.44	9.97	19.3				
6.333	0	3.24	17.2	5.2146	4	5.2146	0.06724	0.46	16.9	375.21	7.34	22.6				
6.144	0	3.24	32.2	5.8736	4	5.8736	0.04544	0.46	16.9	368.57	9.09	19.8				
5.706	35	6.06	28.4	6.6407	1	6.6407	0.05023	0.4379	16.9	394.02	12.43	17.1				
6.031	35	6.06	23.3	6.6407	1	6.6407	0.03466	0.4379	16.9	362.25	7.83	19.4				
6.316	0	5.19	38.1	6.4584	5	6.4584	0.05083	0.515	20.2	389.71	5.68	22.2				
6.31	0	5.19	38.5	6.4584	5	6.4584	0.03738	0.515	20.2	389.4	6.75	20.7				
6.037	0	5.19	34.5	5.9853	5	5.9853	0.03961	0.515	20.2	396.9	8.01	21.1				
5.869	0	5.19	46.3	5.2311	5	5.2311	0.03427	0.515	20.2	396.9	9.8	19.5				
5.895	0	5.19	59.6	5.615	5	5.615	0.03041	0.515	20.2	394.81	10.56	18.5				
6.059	0	5.19	37.3	4.8122	5	4.8122	0.03306	0.515	20.2	396.14	8.51	20.6				
5.985	0	5.19	45.4	4.8122	5	4.8122	0.05497	0.515	20.2	396.9	9.74	19				
5.968	0	5.19	58.5	4.8122	5	4.8122	0.06151	0.515	20.2	396.9	9.29	18.7				
7.241	35	1.52	49.3	7.0379	1	7.0379	0.01301	0.442	15.5	394.74	5.49	32.7				
6.54	0	1.89	59.7	6.2669	1	6.2669	0.02498	0.518	15.9	389.96	8.65	16.5				
6.696	55	3.78	56.4	5.7321	5	5.7321	0.02543	0.484	17.6	396.9	7.18	23.9				
6.874	55	3.78	28.1	6.4654	5	6.4654	0.03049	0.484	17.6	387.97	4.61	31.2				
6.014	0	4.39	48.5	8.0136	3	8.0136	0.03113	0.442	18.8	385.64	10.53	17.5				
5.898	0	4.39	52.3	8.0136	3	8.0136	0.06162	0.442	18.8	364.61	12.67	17.2				
6.516	85	4.15	27.7	8.5353	4	8.5353	0.0187	0.429	17.9	392.43	6.36	23.1				
6.635	80	2.01	29.7	8.344	4	8.344	0.01501	0.435	17	390.94	5.99	24.5				
6.939	40	1.25	34.5	8.7921	1	8.7921	0.02899	0.429	19.7	389.85	5.89	26.6				
6.49	40	1.25	44.4	8.7921	1	8.7921	0.06211	0.429	19.7	396.9	5.98	22.9				
6.579	60	1.69	35.9	10.7103	4	10.7103	0.0795	0.411	18.3	370.78	5.49	24.1				
5.884	60	1.69	18.5	10.7103	4	10.7103	0.07244	0.411	18.3	392.33	7.79	18.6				
6.728	90	2.02	36.1	12.1265	5	12.1265	0.01709	0.41	17	384.46	4.5	30.1				
5.663	80	1.91	21.9	10.5857	4	10.5857	0.04301	0.413	22	382.8	8.05	18.2				
5.936	80	1.91	19.5	10.5857	4	10.5857	0.10659	0.413	22	376.04	5.57	20.6				
6.212	0	18.1	97.4	2.1222	24	2.1222	8.98296	0.77	20.2	377.73	17.6	17.8				
6.395	0	18.1	91	2.5052	24	2.5052	3.8497	0.77	20.2	391.34	13.27	21.7				
6.127	0	18.1	83.4	2.7227	24	2.7227	5.20177	0.77	20.2	395.43	11.48	22.7				
6.112	0	18.1	81.3	2.5091	24	2.5091	4.26131	0.77	20.2	390.74	12.67	22.6				
6.398	0	18.1	88	2.5182	24	2.5182	4.54192	0.77	20.2	374.56	7.79	25				
6.251	0	18.1	91.1	2.2955	24	2.2955	3.83684	0.77	20.2	350.65	14.19	19.9				
5.362	0	18.1	96.2	2.1036	24	2.1036	3.67822	0.77	20.2	380.79	10.19	20.8				
5.803	0	18.1	89	1.9047	24	1.9047	4.22239	0.77	20.2	353.04	14.64	16.8				
8.78	0	18.1	82.9	1.9047	24	1.9047	3.47428	0.718	20.2	354.55	5.29	21.9				
3.561	0	18.1	87.9	1.6132	24	1.6132	4.55587	0.718	20.2	354.7	7.12	27.5				
4.963	0	18.1	91.4	1.7523	24	1.7523	3.69695	0.718	20.2	316.03	14	21.9				
3.863	0	18.1	100	1.5106	24	1.5106	13.5222	0.631	20.2	131.42	13.33	23.1				
4.97	0	18.1	100	1.3325	24	1.3325	4.89822	0.631	20.2	375.52	3.26	50				
6.683	0	18.1	96.8	1.3567	24	1.3567	5.66998	0.631	20.2	375.33	3.73	50				
7.016	0	18.1	97.5	1.2024	24	1.2024	6.53876	0.631	20.2	392.05	2.96	50				
6.216	0	18.1	100	1.1691	24	1.1691	9.2323	0.631	20.2	366.15	9.53	50				
5.875	0	18.1	89.6	1.1296	24	1.1296	8.26725	0.668	20.2	347.88	8.88	50				
4.906	0	18.1	100	1.1742	24	1.1742	11.1081	0.668	20.2	396.9	34.77	13.8				
4.138	0	18.1	100	1.137	24	1.137	18.4982	0.668	20.2	396.9	37.97	13.8				
7.313	0	18.1	97.9	1.3163	24	1.3163	19.6091	0.671	20.2	396.9	13.44	15				
6.649	0	18.1	93.3	1.3449	24	1.3449	15.288	0.671	20.2	363.02	23.24	13.9				
6.794	0	18.1	98.8	1.358	24	1.358	9.82349	0.671	20.2	396.9	21.24	13.3				
6.38	0	18.1	96.2	1.3861	24	1.3861	23.6482	0.671	20.2	396.9	23.69	13.1				
6.223	0	18.1	100	1.3861	24	1.3861	17.8667	0.671	20.2	393.74	21.78	10.2				
6.968	0	18.1	91.9	1.4165	24	1.4165	88.9762	0.671	20.2	396.9	17.21	10.4				
6.545	0	18.1	99.1	1.5192	24	1.5192	15.8744	0.671	20.2	396.9	21.08	10.9				
5.536	0	18.1	100	1.5804	24	1.5804	9.18702	0.7	20.2	396.9	23.6	11.3				
5.52	0	18.1	100	1.5331	24	1.5331	7.99248	0.7	20.2	396.9	24.56	12.3				
4.368	0	18.1	91.2	1.4395	24	1.4395	20.0849	0.7	20.2	285.83	30.63	8.8				
5.277	0	18.1	98.1	1.4261	24	1.4261	16.8118	0.7	20.2	396.9	30.81	7.2				
4.652	0	18.1	100	1.4672	24	1.4672	24.3938	0.7	20.2	396.9	28.28	10.5				
5	0	18.1	89.5	1.5184	24	1.5184	22.5971	0.7	20.2	396.9	31.99	7.4				
4.88	0	18.1	100	1.5895	24	1.5895	14.3337	0.7	20.2	372.92	30.62	10.2				
5.39	0	18.1	98.9	1.7281	24	1.7281	8.15174	0.7	20.2	396.9	20.85	11.5				
5.713	0	18.1	97	1.9265	24	1.9265	6.96215	0.7	20.2	394.43	17.11	15.1				
6.051	0	18.1	82.5	2.1678	24	2.1678	5.29305	0.7	20.2	378.38	18.76	23.2				
5.036	0	18.1	97	1.77	24	1.77	11.5779	0.7	20.2	396.9	25.68	9.7				
6.193	0	18.1	92.6	1.7912	24	1.7912	8.64476	0.693	20.2	396.9	15.17	13.8				
5.887	0	18.1	94.7	1.7821	24	1.7821	13.3598	0.693	20.2	396.9	16.35	12.7				
6.471	0	18.1	98.8	1.7257	24	1.7257	8.71675	0.693	20.2	391.98	17.12	13.1				
6.405	0	18.1	96	1.6768	24	1.6768	5.87205	0.693	20.2	396.9	19.37	12.5				
5.747	0	18.1	98.9	1.6334	24	1.6334	7.67202	0.693	20.2	393.1	19.92	8.5				
5.453	0	18.1	100	1.4896	24	1.4896	38.3518	0.693	20.2	396.9	30.59	5				
5.852	0	18.1	77.8	1.5004	24	1.5004	9.91655	0.693	20.2	338.16	29.97	6.3				
5.987	0	18.1	100	1.5888	24	1.5888	25.0461	0.693	20.2	396.9	26.77	5.6				
6.343	0	18.1	100	1.5741	24	1.5741	14.2362	0.693	20.2	396.9	20.32	7.2				
6.404	0	18.1	100	1.639	24	1.639	9.59571	0.693	20.2	376.11	20.31	12.1				
5.349	0	18.1	96	1.7028	24	1.7028	24.8017	0.693	20.2	396.9	19.77	8.3				
5.531	0	18.1	85.4	1.6074	24	1.6074	41.5292	0.693	20.2	329.46	27.38	8.5				
5.683	0	18.1	100	1.4254	24	1.4254	67.9208	0.693	20.2	384.97	22.98	5				
4.138	0	18.1	100	1.1781	24	1.1781	20.7162	0.659	20.2	370.22	23.34	11.9				
5.608	0	18.1	100	1.2852	24	1.2852	11.9511	0.659	20.2	332.09	12.13	27.9				
5.617	0	18.1	97.9	1.4547	24	1.4547	7.40389	0.597	20.2	314.64	26.4	17.2				
6.852	0	18.1	100	1.4655	24	1.4655	14.4383	0.597	20.2	179.36	19.78	27.5				
5.757	0	18.1	100	1.413	24	1.413	51.1358	0.597	20.2	2.6	10.11	15				
6.657	0	18.1	100	1.5275	24	1.5275	14.0507	0.597	20.2	35.05	21.22	17.2				
4.628	0	18.1	100	1.5539	24	1.5539	18.811	0.597	20.2	28.79	34.37	17.9				
5.155	0	18.1	100	1.5894	24	1.5894	28.6558	0.597	20.2	210.97	20.08	16.3				
4.519	0	18.1	100	1.6582	24	1.6582	45.7461	0.693	20.2	88.27	36.98	7				
6.434	0	18.1	100	1.8347	24	1.8347	18.0846	0.679	20.2	27.25	29.05	7.2				
6.782	0	18.1	90.8	1.8195	24	1.8195	10.8342	0.679	20.2	21.57	25.79	7.5				
5.304	0	18.1	89.1	1.6475	24	1.6475	25.9406	0.679	20.2	127.36	26.64	10.4				
5.957	0	18.1	100	1.8026	24	1.8026	73.5341	0.679	20.2	16.45	20.62	8.8				
6.824	0	18.1	76.5	1.794	24	1.794	11.8123	0.718	20.2	48.45	22.74	8.4				
6.411	0	18.1	100	1.8589	24	1.8589	11.0874	0.718	20.2	318.75	15.02	16.7				
6.006	0	18.1	95.3	1.8746	24	1.8746	7.02259	0.718	20.2	319.98	15.7	14.2				
5.648	0	18.1	87.6	1.9512	24	1.9512	12.0482	0.614	20.2	291.55	14.1	20.8				
6.103	0	18.1	85.1	2.0218	24	2.0218	7.05042	0.614	20.2	2.52	23.29	13.4				
5.565	0	18.1	70.6	2.0635	24	2.0635	8.79212	0.584	20.2	3.65	17.16	11.7				
5.896	0	18.1	95.4	1.9096	24	1.9096	15.8603	0.679	20.2	7.68	24.39	8.3				
5.837	0	18.1	59.7	1.9976	24	1.9976	12.2472	0.584	20.2	24.65	15.69	10.2				
6.202	0	18.1	78.7	1.8629	24	1.8629	37.6619	0.679	20.2	18.82	14.52	10.9				
6.193	0	18.1	78.1	1.9356	24	1.9356	7.36711	0.679	20.2	96.73	21.52	11				
6.38	0	18.1	95.6	1.9682	24	1.9682	9.33889	0.679	20.2	60.72	24.08	9.5				
6.348	0	18.1	86.1	2.0527	24	2.0527	8.49213	0.584	20.2	83.45	17.64	14.5				
6.833	0	18.1	94.3	2.0882	24	2.0882	10.0623	0.584	20.2	81.33	19.69	14.1				
6.425	0	18.1	74.8	2.2004	24	2.2004	6.44405	0.584	20.2	97.95	12.03	16.1				
6.436	0	18.1	87.9	2.3158	24	2.3158	5.58107	0.713	20.2	100.19	16.22	14.3				
6.208	0	18.1	95	2.2222	24	2.2222	13.9134	0.713	20.2	100.63	15.17	11.7				
6.629	0	18.1	94.6	2.1247	24	2.1247	11.1604	0.74	20.2	109.85	23.27	13.4				
6.461	0	18.1	93.3	2.0026	24	2.0026	14.4208	0.74	20.2	27.49	18.05	9.6				
6.152	0	18.1	100	1.9142	24	1.9142	15.1772	0.74	20.2	9.32	26.45	8.7				
5.935	0	18.1	87.9	1.8206	24	1.8206	13.6781	0.74	20.2	68.95	34.02	8.4				
5.627	0	18.1	93.9	1.8172	24	1.8172	9.39063	0.74	20.2	396.9	22.88	12.8				
5.818	0	18.1	92.4	1.8662	24	1.8662	22.0511	0.74	20.2	391.45	22.11	10.5				
6.406	0	18.1	97.2	2.0651	24	2.0651	9.72418	0.74	20.2	385.96	19.52	17.1				
6.219	0	18.1	100	2.0048	24	2.0048	5.66637	0.74	20.2	395.69	16.59	18.4				
6.485	0	18.1	100	1.9784	24	1.9784	9.96654	0.74	20.2	386.73	18.85	15.4				
5.854	0	18.1	96.6	1.8956	24	1.8956	12.8023	0.74	20.2	240.52	23.79	10.8				
6.459	0	18.1	94.8	1.9879	24	1.9879	10.6718	0.74	20.2	43.06	23.98	11.8				
6.341	0	18.1	96.4	2.072	24	2.072	6.28807	0.74	20.2	318.01	17.79	14.9				
6.251	0	18.1	96.6	2.198	24	2.198	9.92485	0.74	20.2	388.52	16.44	12.6				
6.185	0	18.1	98.7	2.2616	24	2.2616	9.32909	0.713	20.2	396.9	18.13	14.1				
6.417	0	18.1	98.3	2.185	24	2.185	7.52601	0.713	20.2	304.21	19.31	13				
6.749	0	18.1	92.6	2.3236	24	2.3236	6.71772	0.713	20.2	0.32	17.44	13.4				
6.655	0	18.1	98.2	2.3552	24	2.3552	5.44114	0.713	20.2	355.29	17.73	15.2				
6.297	0	18.1	91.8	2.3682	24	2.3682	5.09017	0.713	20.2	385.09	17.27	16.1				
7.393	0	18.1	99.3	2.4527	24	2.4527	8.24809	0.713	20.2	375.87	16.74	17.8				
6.728	0	18.1	94.1	2.4961	24	2.4961	9.51363	0.713	20.2	6.68	18.71	14.9				
6.525	0	18.1	86.5	2.4358	24	2.4358	4.75237	0.713	20.2	50.92	18.13	14.1				
5.976	0	18.1	87.9	2.5806	24	2.5806	4.66883	0.713	20.2	10.48	19.01	12.7				
5.936	0	18.1	80.3	2.7792	24	2.7792	8.20058	0.713	20.2	3.5	16.94	13.5				
6.301	0	18.1	83.7	2.7831	24	2.7831	7.75223	0.713	20.2	272.21	16.23	14.9				
6.081	0	18.1	84.4	2.7175	24	2.7175	6.80117	0.713	20.2	396.9	14.7	20				
6.701	0	18.1	90	2.5975	24	2.5975	4.81213	0.713	20.2	255.23	16.42	16.4				
6.376	0	18.1	88.4	2.5671	24	2.5671	3.69311	0.713	20.2	391.43	14.65	17.7				
6.317	0	18.1	83	2.7344	24	2.7344	6.65492	0.713	20.2	396.9	13.99	19.5				
6.513	0	18.1	89.9	2.8016	24	2.8016	5.82115	0.713	20.2	393.82	10.29	20.2				
6.209	0	18.1	65.4	2.9634	24	2.9634	7.83932	0.655	20.2	396.9	13.22	21.4				
5.759	0	18.1	48.2	3.0665	24	3.0665	3.1636	0.655	20.2	334.4	14.13	19.9				
5.952	0	18.1	84.7	2.8715	24	2.8715	3.77498	0.655	20.2	22.01	17.15	19				
6.003	0	18.1	94.5	2.5403	24	2.5403	4.42228	0.584	20.2	331.29	21.32	19.1				
5.926	0	18.1	71	2.9084	24	2.9084	15.5757	0.58	20.2	368.74	18.13	19.1				
5.713	0	18.1	56.7	2.8237	24	2.8237	13.0751	0.58	20.2	396.9	14.76	20.1				
6.167	0	18.1	84	3.0334	24	3.0334	4.34879	0.58	20.2	396.9	16.29	19.9				
6.229	0	18.1	90.7	3.0993	24	3.0993	4.03841	0.532	20.2	395.33	12.87	19.6				
6.437	0	18.1	75	2.8965	24	2.8965	3.56868	0.58	20.2	393.37	14.36	23.2				
6.98	0	18.1	67.6	2.5329	24	2.5329	4.64689	0.614	20.2	374.68	11.66	29.8				
5.427	0	18.1	95.4	2.4298	24	2.4298	8.05579	0.584	20.2	352.58	18.14	13.8				
6.162	0	18.1	97.4	2.206	24	2.206	6.39312	0.584	20.2	302.76	24.1	13.3				
6.484	0	18.1	93.6	2.3053	24	2.3053	4.87141	0.614	20.2	396.21	18.68	16.7				
5.304	0	18.1	97.3	2.1007	24	2.1007	15.0234	0.614	20.2	349.48	24.91	12				
6.185	0	18.1	96.7	2.1705	24	2.1705	10.233	0.614	20.2	379.7	18.03	14.6				
6.229	0	18.1	88	1.9512	24	1.9512	14.3337	0.614	20.2	383.32	13.11	21.4				
6.242	0	18.1	64.7	3.4242	24	3.4242	5.82401	0.532	20.2	396.9	10.74	23				
6.75	0	18.1	74.9	3.3317	24	3.3317	5.70818	0.532	20.2	393.07	7.74	23.7				
7.061	0	18.1	77	3.4106	24	3.4106	5.73116	0.532	20.2	395.28	7.01	25				
5.762	0	18.1	40.3	4.0983	24	4.0983	2.81838	0.532	20.2	392.92	10.42	21.8				
5.871	0	18.1	41.9	3.724	24	3.724	2.37857	0.583	20.2	370.73	13.34	20.6				
6.312	0	18.1	51.9	3.9917	24	3.9917	3.67367	0.583	20.2	388.62	10.58	21.2				
6.114	0	18.1	79.8	3.5459	24	3.5459	5.69175	0.583	20.2	392.68	14.98	19.1				
5.905	0	18.1	53.2	3.1523	24	3.1523	4.83567	0.583	20.2	388.22	11.45	20.6				
5.454	0	27.74	92.7	1.8209	4	1.8209	0.15086	0.609	20.1	395.09	18.06	15.2				
5.414	0	27.74	98.3	1.7554	4	1.7554	0.18337	0.609	20.1	344.05	23.97	7				
5.093	0	27.74	98	1.8226	4	1.8226	0.20746	0.609	20.1	318.43	29.68	8.1				
5.983	0	27.74	98.8	1.8681	4	1.8681	0.10574	0.609	20.1	390.11	18.07	13.6				
5.983	0	27.74	83.5	2.1099	4	2.1099	0.11132	0.609	20.1	396.9	13.35	20.1				
5.707	0	9.69	54	2.3817	6	2.3817	0.17331	0.585	19.2	396.9	12.01	21.8				
5.926	0	9.69	42.6	2.3817	6	2.3817	0.27957	0.585	19.2	396.9	13.59	24.5				
5.67	0	9.69	28.8	2.7986	6	2.7986	0.17899	0.585	19.2	393.29	17.6	23.1				
5.39	0	9.69	72.9	2.7986	6	2.7986	0.2896	0.585	19.2	396.9	21.14	19.7				
5.794	0	9.69	70.6	2.8927	6	2.8927	0.26838	0.585	19.2	396.9	14.1	18.3				
6.019	0	9.69	65.3	2.4091	6	2.4091	0.23912	0.585	19.2	396.9	12.92	21.2				
5.569	0	9.69	73.5	2.3999	6	2.3999	0.17783	0.585	19.2	395.77	15.1	17.5				
6.027	0	9.69	79.7	2.4982	6	2.4982	0.22438	0.585	19.2	396.9	14.33	16.8				
6.593	0	11.93	69.1	2.4786	1	2.4786	0.06263	0.573	21	391.99	9.67	22.4				
6.12	0	11.93	76.7	2.2875	1	2.2875	0.04527	0.573	21	396.9	9.08	20.6				
6.976	0	11.93	91	2.1675	1	2.1675	0.06076	0.573	21	396.9	5.64	23.9				
6.794	0	11.93	89.3	2.3889	1	2.3889	0.10959	0.573	21	393.45	6.48	22				
6.03	0	11.93	80.8	2.505	1	2.505	0.04741	0.573	21	396.9	7.88	11.9				
																
